   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   2.99310      0.838577       1.10893      0.834213       1.10802      0.436390E-02  0.904800E-03   1.94224      0.716336      0.716017      0.392008      0.117877       0.00000       0.00000    
  0.109648E-03   3.10564      0.830617       1.09762      0.825937       1.09664      0.467925E-02  0.981494E-03   1.92258      0.708753      0.708408      0.388231      0.117184       0.00000       0.00000    
  0.120226E-03   3.20620      0.822560       1.08622      0.817528       1.08515      0.503214E-02  0.106920E-02   1.90268      0.701157      0.700783      0.384372      0.116372       0.00000       0.00000    
  0.131825E-03   3.30209      0.814474       1.07480      0.809072       1.07364      0.540247E-02  0.116214E-02   1.88271      0.693557      0.693153      0.380482      0.115515       0.00000       0.00000    
  0.144543E-03   3.39133      0.806345       1.06333      0.800548       1.06207      0.579775E-02  0.126257E-02   1.86261      0.685955      0.685517      0.376550      0.114593       0.00000       0.00000    
  0.158489E-03   3.47195      0.798175       1.05182      0.791943       1.05044      0.623167E-02  0.137490E-02   1.84239      0.678354      0.677880      0.372564      0.113590       0.00000       0.00000    
  0.173779E-03   3.54845      0.789989       1.04029      0.783303       1.03880      0.668595E-02  0.149359E-02   1.82210      0.670755      0.670243      0.368555      0.112549       0.00000       0.00000    
  0.190545E-03   3.61721      0.781781       1.02874      0.774599       1.02711      0.718179E-02  0.162539E-02   1.80171      0.663163      0.662609      0.364502      0.111436       0.00000       0.00000    
  0.208928E-03   3.68023      0.773568       1.01717      0.765853       1.01540      0.771451E-02  0.176913E-02   1.78125      0.655581      0.654981      0.360420      0.110273       0.00000       0.00000    
  0.229085E-03   3.73953      0.765353       1.00560      0.757081       1.00368      0.827135E-02  0.192069E-02   1.76076      0.648004      0.647358      0.356318      0.109077       0.00000       0.00000    
  0.251186E-03   3.79039      0.757150      0.994019      0.748257      0.991925      0.889314E-02  0.209380E-02   1.74018      0.640449      0.639749      0.352176      0.107808       0.00000       0.00000    
  0.275420E-03   3.83782      0.748962      0.982446      0.739416      0.980168      0.954666E-02  0.227773E-02   1.71958      0.632905      0.632148      0.348020      0.106511       0.00000       0.00000    
  0.301992E-03   3.88062      0.740794      0.970879      0.730551      0.968402      0.102428E-01  0.247618E-02   1.69895      0.625375      0.624558      0.343845      0.105175       0.00000       0.00000    
  0.331127E-03   3.91718      0.732670      0.959331      0.721662      0.956632      0.110081E-01  0.269877E-02   1.67829      0.617872      0.616987      0.339645      0.103791       0.00000       0.00000    
  0.363073E-03   3.95082      0.724574      0.947796      0.712765      0.944862      0.118091E-01  0.293408E-02   1.65763      0.610381      0.609426      0.335436      0.102384       0.00000       0.00000    
  0.398101E-03   3.97907      0.716535      0.936289      0.703853      0.933094      0.126816E-01  0.319501E-02   1.63695      0.602917      0.601884      0.331210      0.100936       0.00000       0.00000    
  0.436509E-03   4.00317      0.708556      0.924812      0.694936      0.921332      0.136202E-01  0.348031E-02   1.61627      0.595477      0.594361      0.326971      0.994585E-01   0.00000       0.00000    
  0.478622E-03   4.02465      0.700617      0.913356      0.686016      0.909575      0.146013E-01  0.378129E-02   1.59559      0.588053      0.586848      0.322726      0.979626E-01   0.00000       0.00000    
  0.524798E-03   4.04027      0.692789      0.901957      0.677095      0.897832      0.156940E-01  0.412456E-02   1.57493      0.580668      0.579364      0.318468      0.964277E-01   0.00000       0.00000    
  0.575429E-03   4.05338      0.685023      0.890589      0.668178      0.886099      0.168442E-01  0.449015E-02   1.55428      0.573301      0.571893      0.314206      0.948772E-01   0.00000       0.00000    
  0.630945E-03   4.06333      0.677332      0.879260      0.659266      0.874376      0.180669E-01  0.488392E-02   1.53364      0.565958      0.564439      0.309937      0.933071E-01   0.00000       0.00000    
  0.691816E-03   4.06882      0.669777      0.868000      0.650365      0.862674      0.194122E-01  0.532669E-02   1.51304      0.558653      0.557010      0.305664      0.917116E-01   0.00000       0.00000    
  0.758561E-03   4.07227      0.662291      0.856776      0.641471      0.850981      0.208201E-01  0.579495E-02   1.49245      0.551366      0.549593      0.301388      0.901052E-01   0.00000       0.00000    
  0.831745E-03   4.07203      0.654942      0.845619      0.632592      0.839306      0.223498E-01  0.631323E-02   1.47190      0.544112      0.542198      0.297108      0.884799E-01   0.00000       0.00000    
  0.911989E-03   4.06882      0.647727      0.834529      0.623730      0.827648      0.239972E-01  0.688121E-02   1.45138      0.536888      0.534820      0.292828      0.868410E-01   0.00000       0.00000    
  0.999975E-03   4.06378      0.640595      0.823480      0.614877      0.815999      0.257185E-01  0.748057E-02   1.43088      0.529683      0.527453      0.288546      0.851941E-01   0.00000       0.00000    
  0.109645E-02   4.05473      0.633681      0.812536      0.606051      0.804373      0.276304E-01  0.816273E-02   1.41042      0.522519      0.520109      0.284264      0.835315E-01   0.00000       0.00000    
  0.120223E-02   4.04388      0.626883      0.801647      0.597238      0.792756      0.296449E-01  0.889081E-02   1.38999      0.515375      0.512775      0.279981      0.818631E-01   0.00000       0.00000    
  0.131822E-02   4.03089      0.620224      0.790824      0.588443      0.781150      0.317813E-01  0.967336E-02   1.36959      0.508255      0.505452      0.275699      0.801879E-01   0.00000       0.00000    
  0.144540E-02   4.01473      0.613808      0.780113      0.579675      0.769558      0.341328E-01  0.105549E-01   1.34923      0.501170      0.498142      0.271416      0.785048E-01   0.00000       0.00000    
  0.158485E-02   3.99717      0.607513      0.769458      0.570921      0.757971      0.365925E-01  0.114872E-01   1.32889      0.494102      0.490838      0.267133      0.768189E-01   0.00000       0.00000    
  0.173775E-02   3.97709      0.601447      0.758906      0.562190      0.746390      0.392570E-01  0.125167E-01   1.30858      0.487061      0.483540      0.262849      0.751287E-01   0.00000       0.00000    
  0.190540E-02   3.95488      0.595608      0.748456      0.553481      0.734810      0.421275E-01  0.136466E-01   1.28829      0.480044      0.476245      0.258564      0.734366E-01   0.00000       0.00000    
  0.208923E-02   3.93141      0.589909      0.738068      0.544784      0.723229      0.451251E-01  0.148389E-01   1.26801      0.473040      0.468950      0.254279      0.717436E-01   0.00000       0.00000    
  0.229079E-02   3.90517      0.584557      0.727832      0.536115      0.711640      0.484419E-01  0.161918E-01   1.24775      0.466065      0.461651      0.249989      0.700504E-01   0.00000       0.00000    
  0.251180E-02   3.87762      0.579397      0.717678      0.527459      0.700040      0.519385E-01  0.176380E-01   1.22750      0.459101      0.454344      0.245696      0.683584E-01   0.00000       0.00000    
  0.275413E-02   3.84860      0.574453      0.707617      0.518817      0.688429      0.556357E-01  0.191881E-01   1.20725      0.452149      0.447029      0.241399      0.666676E-01   0.00000       0.00000    
  0.301984E-02   3.81729      0.569896      0.697721      0.510194      0.676785      0.597018E-01  0.209354E-01   1.18698      0.445213      0.439692      0.237093      0.649808E-01   0.00000       0.00000    
  0.331118E-02   3.78496      0.565528      0.687904      0.501578      0.665122      0.639500E-01  0.227823E-01   1.16670      0.438282      0.432340      0.232782      0.632963E-01   0.00000       0.00000    
  0.363064E-02   3.75085      0.561508      0.678235      0.492974      0.653420      0.685338E-01  0.248144E-01   1.14639      0.431358      0.424961      0.228460      0.616165E-01   0.00000       0.00000    
  0.398091E-02   3.71513      0.557844      0.668714      0.484376      0.641669      0.734677E-01  0.270457E-01   1.12604      0.424434      0.417545      0.224124      0.599422E-01   0.00000       0.00000    
