   20.000000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.131815      0.737225      0.542542E-01  0.724349E-01  0.542542E-01  0.724349E-01   0.00000       0.00000      0.126689      0.359717E-01  0.359717E-01  0.359717E-01  0.182826E-01  0.491546E-03
  0.144533      0.708247      0.537690E-01  0.734235E-01  0.537690E-01  0.734235E-01   0.00000       0.00000      0.127192      0.364819E-01  0.364819E-01  0.364819E-01  0.172871E-01  0.459673E-03
  0.158477      0.679684      0.534256E-01  0.746648E-01  0.534256E-01  0.746648E-01   0.00000       0.00000      0.128090      0.371181E-01  0.371181E-01  0.371181E-01  0.163076E-01  0.428672E-03
  0.173766      0.651526      0.532332E-01  0.761772E-01  0.532332E-01  0.761772E-01   0.00000       0.00000      0.129410      0.378893E-01  0.378893E-01  0.378893E-01  0.153439E-01  0.398564E-03
  0.190530      0.623726      0.531854E-01  0.779506E-01  0.531854E-01  0.779506E-01   0.00000       0.00000      0.131136      0.387907E-01  0.387907E-01  0.387907E-01  0.143947E-01  0.369287E-03
  0.208912      0.596264      0.532879E-01  0.799973E-01  0.532879E-01  0.799973E-01   0.00000       0.00000      0.133285      0.398282E-01  0.398282E-01  0.398282E-01  0.134597E-01  0.340861E-03
  0.229067      0.569083      0.535291E-01  0.822968E-01  0.535291E-01  0.822968E-01   0.00000       0.00000      0.135826      0.409918E-01  0.409918E-01  0.409918E-01  0.125373E-01  0.313220E-03
  0.251167      0.542149      0.539077E-01  0.848479E-01  0.539077E-01  0.848479E-01   0.00000       0.00000      0.138756      0.422808E-01  0.422808E-01  0.422808E-01  0.116269E-01  0.286383E-03
  0.275399      0.515391      0.544031E-01  0.876129E-01  0.544031E-01  0.876129E-01   0.00000       0.00000      0.142016      0.436763E-01  0.436763E-01  0.436763E-01  0.107268E-01  0.260285E-03
  0.301969      0.488747      0.550002E-01  0.905638E-01  0.550002E-01  0.905638E-01   0.00000       0.00000      0.145564      0.451645E-01  0.451645E-01  0.451645E-01  0.983578E-02  0.234941E-03
  0.331102      0.462126      0.556641E-01  0.936347E-01  0.556641E-01  0.936347E-01   0.00000       0.00000      0.149299      0.467122E-01  0.467122E-01  0.467122E-01  0.895188E-02  0.210284E-03
  0.363046      0.435418      0.563541E-01  0.967474E-01  0.563541E-01  0.967474E-01   0.00000       0.00000      0.153101      0.482805E-01  0.482805E-01  0.482805E-01  0.807360E-02  0.186330E-03
  0.398071      0.408495      0.570112E-01  0.997880E-01  0.570112E-01  0.997880E-01   0.00000       0.00000      0.156799      0.498125E-01  0.498125E-01  0.498125E-01  0.719873E-02  0.163018E-03
  0.436476      0.383535      0.577593E-01  0.102855      0.577593E-01  0.102855       0.00000       0.00000      0.160614      0.513561E-01  0.513561E-01  0.513561E-01  0.640314E-02  0.142283E-03
  0.478586      0.355651      0.580836E-01  0.105227      0.580836E-01  0.105227       0.00000       0.00000      0.163310      0.525533E-01  0.525533E-01  0.525533E-01  0.553030E-02  0.120233E-03
  0.524759      0.326866      0.580304E-01  0.106846      0.580304E-01  0.106846       0.00000       0.00000      0.164877      0.533736E-01  0.533736E-01  0.533736E-01  0.465674E-02  0.988673E-04
  0.575386      0.296764      0.573910E-01  0.107293      0.573910E-01  0.107293       0.00000       0.00000      0.164684      0.536075E-01  0.536075E-01  0.536075E-01  0.378349E-02  0.782706E-04
  0.630897      0.264752      0.558756E-01  0.105979      0.558756E-01  0.105979       0.00000       0.00000      0.161855      0.529604E-01  0.529604E-01  0.529604E-01  0.291525E-02  0.586219E-04
  0.691764      0.229938      0.530710E-01  0.102054      0.530710E-01  0.102054       0.00000       0.00000      0.155125      0.510070E-01  0.510070E-01  0.510070E-01  0.206403E-02  0.402599E-04
  0.758504      0.192625      0.485008E-01  0.944500E-01  0.485008E-01  0.944500E-01   0.00000       0.00000      0.142951      0.472128E-01  0.472128E-01  0.472128E-01  0.128801E-02  0.244051E-04
  0.831682      0.147226      0.408916E-01  0.806518E-01  0.408916E-01  0.806518E-01   0.00000       0.00000      0.121543      0.403205E-01  0.403205E-01  0.403205E-01  0.571084E-03  0.107460E-04
  0.911920      0.898610E-01  0.283078E-01  0.564981E-01  0.283078E-01  0.564981E-01   0.00000       0.00000      0.848060E-01  0.282482E-01  0.282482E-01  0.282482E-01  0.596738E-04  0.179238E-05
  0.999900      0.118005E-03  0.587973E-04  0.117922E-03  0.587973E-04  0.117922E-03   0.00000       0.00000      0.176719E-03  0.589612E-04  0.589612E-04  0.589612E-04  -.163859E-06  -.798886E-09
