   6.0000000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.478598E-01  0.823113      0.390507E-01  0.447622E-01  0.390507E-01  0.447622E-01   0.00000       0.00000      0.838129E-01  0.223811E-01  0.223811E-01  0.223811E-01  0.166696E-01   0.00000    
  0.524772E-01  0.805972      0.384438E-01  0.446957E-01  0.384438E-01  0.446957E-01   0.00000       0.00000      0.831394E-01  0.223478E-01  0.223478E-01  0.223478E-01  0.160960E-01   0.00000    
  0.575400E-01  0.788973      0.379094E-01  0.447596E-01  0.379094E-01  0.447596E-01   0.00000       0.00000      0.826690E-01  0.223798E-01  0.223798E-01  0.223798E-01  0.155297E-01   0.00000    
  0.630913E-01  0.772102      0.374488E-01  0.449572E-01  0.374488E-01  0.449572E-01   0.00000       0.00000      0.824059E-01  0.224786E-01  0.224786E-01  0.224786E-01  0.149702E-01   0.00000    
  0.691782E-01  0.755348      0.370631E-01  0.452920E-01  0.370631E-01  0.452920E-01   0.00000       0.00000      0.823551E-01  0.226460E-01  0.226460E-01  0.226460E-01  0.144171E-01   0.00000    
  0.758523E-01  0.738705      0.367575E-01  0.457744E-01  0.367575E-01  0.457744E-01   0.00000       0.00000      0.825320E-01  0.228872E-01  0.228872E-01  0.228872E-01  0.138703E-01   0.00000    
  0.831703E-01  0.722180      0.365486E-01  0.464365E-01  0.365486E-01  0.464365E-01   0.00000       0.00000      0.829851E-01  0.232182E-01  0.232182E-01  0.232182E-01  0.133304E-01   0.00000    
  0.911943E-01  0.705758      0.364366E-01  0.472799E-01  0.364366E-01  0.472799E-01   0.00000       0.00000      0.837165E-01  0.236399E-01  0.236399E-01  0.236399E-01  0.127967E-01   0.00000    
  0.999925E-01  0.691795      0.365681E-01  0.484605E-01  0.365681E-01  0.484605E-01   0.00000       0.00000      0.850286E-01  0.242302E-01  0.242302E-01  0.242302E-01  0.123379E-01   0.00000    
  0.109639      0.676590      0.367234E-01  0.497556E-01  0.367234E-01  0.497556E-01   0.00000       0.00000      0.864790E-01  0.248778E-01  0.248778E-01  0.248778E-01  0.118457E-01   0.00000    
  0.120217      0.660388      0.369390E-01  0.512222E-01  0.369390E-01  0.512222E-01   0.00000       0.00000      0.881612E-01  0.256111E-01  0.256111E-01  0.256111E-01  0.113279E-01   0.00000    
  0.131815      0.644254      0.372777E-01  0.529246E-01  0.372777E-01  0.529246E-01   0.00000       0.00000      0.902023E-01  0.264623E-01  0.264623E-01  0.264623E-01  0.108154E-01   0.00000    
  0.144533      0.628180      0.377532E-01  0.548900E-01  0.377532E-01  0.548900E-01   0.00000       0.00000      0.926431E-01  0.274450E-01  0.274450E-01  0.274450E-01  0.103082E-01   0.00000    
  0.158477      0.612151      0.383667E-01  0.571221E-01  0.383667E-01  0.571221E-01   0.00000       0.00000      0.954887E-01  0.285610E-01  0.285610E-01  0.285610E-01  0.980563E-02   0.00000    
  0.173766      0.596154      0.391323E-01  0.596496E-01  0.391323E-01  0.596496E-01   0.00000       0.00000      0.987819E-01  0.298248E-01  0.298248E-01  0.298248E-01  0.930751E-02   0.00000    
  0.190530      0.580170      0.400491E-01  0.624719E-01  0.400491E-01  0.624719E-01   0.00000       0.00000      0.102521      0.312360E-01  0.312360E-01  0.312360E-01  0.881313E-02   0.00000    
  0.208912      0.564179      0.411302E-01  0.656163E-01  0.411302E-01  0.656163E-01   0.00000       0.00000      0.106746      0.328081E-01  0.328081E-01  0.328081E-01  0.832205E-02   0.00000    
  0.229067      0.548155      0.423704E-01  0.690740E-01  0.423704E-01  0.690740E-01   0.00000       0.00000      0.111444      0.345370E-01  0.345370E-01  0.345370E-01  0.783342E-02   0.00000    
  0.251167      0.532064      0.437789E-01  0.728650E-01  0.437789E-01  0.728650E-01   0.00000       0.00000      0.116644      0.364325E-01  0.364325E-01  0.364325E-01  0.734645E-02   0.00000    
  0.275399      0.515870      0.453432E-01  0.769663E-01  0.453432E-01  0.769663E-01   0.00000       0.00000      0.122309      0.384831E-01  0.384831E-01  0.384831E-01  0.686006E-02   0.00000    
  0.301969      0.499515      0.470624E-01  0.813790E-01  0.470624E-01  0.813790E-01   0.00000       0.00000      0.128441      0.406895E-01  0.406895E-01  0.406895E-01  0.637295E-02   0.00000    
  0.331102      0.482946      0.489112E-01  0.860549E-01  0.489112E-01  0.860549E-01   0.00000       0.00000      0.134966      0.430275E-01  0.430275E-01  0.430275E-01  0.588371E-02   0.00000    
  0.363046      0.466059      0.508677E-01  0.909547E-01  0.508677E-01  0.909547E-01   0.00000       0.00000      0.141822      0.454774E-01  0.454774E-01  0.454774E-01  0.539030E-02   0.00000    
  0.398071      0.448765      0.528832E-01  0.959847E-01  0.528832E-01  0.959847E-01   0.00000       0.00000      0.148868      0.479923E-01  0.479923E-01  0.479923E-01  0.489089E-02   0.00000    
  0.436476      0.432470      0.550170E-01  0.101176      0.550170E-01  0.101176       0.00000       0.00000      0.156193      0.505881E-01  0.505881E-01  0.505881E-01  0.442895E-02   0.00000    
  0.478586      0.413885      0.569385E-01  0.106056      0.569385E-01  0.106056       0.00000       0.00000      0.162994      0.530279E-01  0.530279E-01  0.530279E-01  0.391054E-02   0.00000    
  0.524759      0.394245      0.586238E-01  0.110492      0.586238E-01  0.110492       0.00000       0.00000      0.169116      0.552460E-01  0.552460E-01  0.552460E-01  0.337781E-02   0.00000    
  0.575386      0.373114      0.598717E-01  0.114088      0.598717E-01  0.114088       0.00000       0.00000      0.173959      0.570438E-01  0.570438E-01  0.570438E-01  0.282792E-02   0.00000    
  0.630897      0.349822      0.603853E-01  0.116252      0.603853E-01  0.116252       0.00000       0.00000      0.176637      0.581261E-01  0.581261E-01  0.581261E-01  0.225922E-02   0.00000    
  0.691764      0.323258      0.597134E-01  0.116080      0.597134E-01  0.116080       0.00000       0.00000      0.175794      0.580401E-01  0.580401E-01  0.580401E-01  0.167330E-02   0.00000    
  0.758504      0.292884      0.572325E-01  0.112255      0.572325E-01  0.112255       0.00000       0.00000      0.169487      0.561275E-01  0.561275E-01  0.561275E-01  0.110502E-02   0.00000    
  0.831682      0.252138      0.514703E-01  0.101876      0.514703E-01  0.101876       0.00000       0.00000      0.153347      0.509381E-01  0.509381E-01  0.509381E-01  0.532212E-03   0.00000    
  0.911920      0.190971      0.395845E-01  0.790431E-01  0.395845E-01  0.790431E-01   0.00000       0.00000      0.118628      0.395215E-01  0.395215E-01  0.395215E-01  0.629666E-04   0.00000    
  0.999900      0.559843E-03  0.118578E-03  0.237711E-03  0.118578E-03  0.237711E-03   0.00000       0.00000      0.356289E-03  0.118856E-03  0.118856E-03  0.118856E-03  -.277673E-06   0.00000    
