3.750 3.875 3.500 3.625 0.17
3.750 3.875 3.625 3.750 0.13
3.750 3.875 3.750 3.875 1.00
3.750 3.875 3.875 4.000 0.08
3.750 3.875 4.000 4.250 0.05
3.875 4.000 2.000 2.125 0.04
3.875 4.000 2.125 2.250 0.08
3.875 4.000 2.250 2.375 0.11
3.875 4.000 2.375 2.500 0.10
3.875 4.000 2.500 2.625 0.13
3.875 4.000 2.625 2.750 0.13
3.875 4.000 2.750 2.875 0.14
3.875 4.000 2.875 3.000 0.14
3.875 4.000 3.000 3.125 0.14
3.875 4.000 3.125 3.250 0.13
3.875 4.000 3.250 3.375 0.13
3.875 4.000 3.375 3.500 0.12
3.875 4.000 3.500 3.625 0.10
3.875 4.000 3.625 3.750 0.08
3.875 4.000 3.750 3.875 0.08
3.875 4.000 3.875 4.000 1.00
3.875 4.000 4.000 4.250 0.03
4.000 4.250 2.000 2.125 0.03
4.000 4.250 2.125 2.250 0.06
4.000 4.250 2.250 2.375 0.07
4.000 4.250 2.375 2.500 0.07
4.000 4.250 2.500 2.625 0.09
4.000 4.250 2.625 2.750 0.09
4.000 4.250 2.750 2.875 0.10
4.000 4.250 2.875 3.000 0.10
4.000 4.250 3.000 3.125 0.10
4.000 4.250 3.125 3.250 0.09
4.000 4.250 3.250 3.375 0.09
4.000 4.250 3.375 3.500 0.08
4.000 4.250 3.500 3.625 0.07
4.000 4.250 3.625 3.750 0.06
4.000 4.250 3.750 3.875 0.05
4.000 4.250 3.875 4.000 0.03
4.000 4.250 4.000 4.250 1.00
