After minimisation    2111.87  1714     1.232

  Partial chi2s 
Dataset    1     37.88( +0.00)    20  LHCb 5TeV [1610.02230] dzero nor. in y          
Dataset    2     12.87( +0.00)    18  LHCb 5TeV [1610.02230] dch nor. in y            
Dataset    3     24.14( +0.00)    15  LHCb 5TeV [1610.02230] dstar nor. in y          
Dataset    4     21.59( +0.00)    15  LHCb 5TeV [1610.02230] ds nor. in y             
Dataset    5      2.68( +0.00)     5  ALICE 5TeV [1901.07979] dzero nor. in y         
Dataset    6      1.67( +0.00)     4  ALICE 5TeV [1901.07979] dch nor. in y           
Dataset    7      0.46( +0.00)     4  ALICE 5TeV [1901.07979] dstar nor. in y         
Dataset    8      1.89( +0.00)     3  ALICE 5TeV [1901.07979] ds nor. in y            
Dataset    9     12.00( +0.00)    20  LHCb 7TeV [1302.2864] dzero nor. in y           
Dataset   10      8.13( +0.00)    19  LHCb 7TeV [1302.2864] dch nor. in y             
Dataset   11     13.75( +0.00)    16  LHCb 7TeV [1302.2864] dstar nor. in y           
Dataset   12     12.82( +0.00)    14  LHCb 7TeV [1302.2864] ds nor. in y              
Dataset   13      3.30( +0.00)     5  ALICE 7TeV [1702.00766] dzero nor. in y         
Dataset   14      0.39( +0.00)     4  ALICE 7TeV [1702.00766] dch nor. in y           
Dataset   15      1.92( +0.00)     4  ALICE 7TeV [1702.00766] dstar nor. in y         
Dataset   16     59.35( +0.00)    32  LHCb 13TeV [1510.01707] dzero nor. in y         
Dataset   17     27.46( +0.00)    31  LHCb 13TeV [1510.01707] dch nor. in y           
Dataset   18     21.89( +0.00)    26  LHCb 13TeV [1510.01707] dstar nor. in y         
Dataset   19     44.17( +0.00)    28  LHCb 13TeV [1510.01707] ds nor. in y            
Dataset   20     52.19( +0.00)    68  LHCb 7TeV Bzero pT-y cross section              
Dataset   21    134.31( +0.00)   100  LHCb 7TeV Bch pT-y cross section                
Dataset   22     31.96( -0.00)    52  LHCb 7TeV Bs pT-y cross section                 
Dataset   23    480.15( -7.59)   377  HERA1+2 NCep 920                                
Dataset   24     62.53( -2.54)    70  HERA1+2 NCep 820                                
Dataset   25    223.67( -8.71)   254  HERA1+2 NCep 575                                
Dataset   26    228.83( -9.33)   204  HERA1+2 NCep 460                                
Dataset   27    227.86( -6.95)   159  HERA1+2 NCem                                    
Dataset   28     57.19( -0.91)    39  HERA1+2 CCep                                    
Dataset   29     52.49( -4.52)    42  HERA1+2 CCem                                    
Dataset   30     50.27( -3.03)    52  HERA c                                          
Dataset   31     18.39( +0.37)    27  HERA b                                          

 Correlated Chi2    226.89691309883042     
 Log penalty Chi2   -43.212677987519506     
 Systematic shifts          559
  
                                Name          Shift   +/-    Error          Type
    1  lhcb-5tev-dzero-pt1                    1.6355   +/-   0.6126        :N:M:D
    2  lhcb-5tev-dzero-pt2                    0.8621   +/-   0.6980        :N:M:D
    3  lhcb-5tev-dzero-pt3                    0.0046   +/-   0.5879        :N:M:D
    4  lhcb-5tev-dzero-pt4                    0.3824   +/-   0.6035        :N:M:D
    5  lhcb-5tev-dzero-pt5                    0.3723   +/-   0.5284        :N:M:D
    6  lhcb-5tev-dzero-pt6                    0.0000   +/-   1.0000        :N:M:D
    7  lhcb-5tev-dzero-pt7                    0.0000   +/-   1.0000        :N:M:D
    8  lhcb-5tev-dzero-pt8                    0.0000   +/-   1.0000        :N:M:D
    9  lhcb-5tev-dzero-pt9                    0.0000   +/-   1.0000        :N:M:D
   10  lhcb-5tev-dzero-pt10                   0.0000   +/-   1.0000        :N:M:D
   11  lhcb-5tev-dch-pt1                     -0.7220   +/-   0.6995        :N:M:D
   12  lhcb-5tev-dch-pt2                      1.2173   +/-   0.4385        :N:M:D
   13  lhcb-5tev-dch-pt3                      0.9143   +/-   0.5244        :N:M:D
   14  lhcb-5tev-dch-pt4                      0.0077   +/-   0.8256        :N:M:D
   15  lhcb-5tev-dch-pt5                      0.5584   +/-   0.5623        :N:M:D
   16  lhcb-5tev-dch-pt6                      0.0000   +/-   1.0000        :N:M:D
   17  lhcb-5tev-dch-pt7                      0.0000   +/-   1.0000        :N:M:D
   18  lhcb-5tev-dch-pt8                      0.0000   +/-   1.0000        :N:M:D
   19  lhcb-5tev-dch-pt9                      0.0000   +/-   1.0000        :N:M:D
   20  lhcb-5tev-dch-pt10                     0.0000   +/-   1.0000        :N:M:D
   21  lhcb-5tev-dstar-pt1                    0.0000   +/-   1.0000        :N:M:D
   22  lhcb-5tev-dstar-pt2                    1.1035   +/-   0.5369        :N:M:D
   23  lhcb-5tev-dstar-pt3                    0.1285   +/-   0.4832        :N:M:D
   24  lhcb-5tev-dstar-pt4                    0.7956   +/-   0.4242        :N:M:D
   25  lhcb-5tev-dstar-pt5                    0.0415   +/-   0.4363        :N:M:D
   26  lhcb-5tev-dstar-pt6                    0.0000   +/-   1.0000        :N:M:D
   27  lhcb-5tev-dstar-pt7                    0.0000   +/-   1.0000        :N:M:D
   28  lhcb-5tev-dstar-pt8                    0.0000   +/-   1.0000        :N:M:D
   29  lhcb-5tev-dstar-pt9                    0.0000   +/-   1.0000        :N:M:D
   30  lhcb-5tev-dstar-pt10                   0.0000   +/-   1.0000        :N:M:D
   31  lhcb-5tev-ds-pt1                       0.0000   +/-   1.0000        :N:M:D
   32  lhcb-5tev-ds-pt2                       0.7947   +/-   0.5507        :N:M:D
   33  lhcb-5tev-ds-pt3                       1.2532   +/-   0.5384        :N:M:D
   34  lhcb-5tev-ds-pt4                      -0.6717   +/-   0.5425        :N:M:D
   35  lhcb-5tev-ds-pt5                       0.8740   +/-   0.4922        :N:M:D
   36  lhcb-5tev-ds-pt6                       0.0000   +/-   1.0000        :N:M:D
   37  lhcb-5tev-ds-pt7                       0.0000   +/-   1.0000        :N:M:D
   38  lhcb-5tev-ds-pt8                       0.0000   +/-   1.0000        :N:M:D
   39  lhcb-5tev-ds-pt9                       0.0000   +/-   1.0000        :N:M:D
   40  lhcb-5tev-ds-pt10                      0.0000   +/-   1.0000        :N:M:D
   41  alice-5tev_charm_trac                  1.2009   +/-   0.7901        :N:M:D
   42  alice-5tev_dzero_slef                  0.0000   +/-   1.0000        :N:M:D
   43  alice-5tev_lumi                        0.8406   +/-   0.9033        :N:M:D
   44  lhcb-5tev_charm_trac                   0.8161   +/-   0.6448        :N:M:D
   45  lhcb-5tev_lumi                         1.1213   +/-   0.7740        :N:M:D
   46  alice-5tev_dch_slef                    0.0000   +/-   1.0000        :N:M:D
   47  alice-5tev_dstar_slef                  0.0000   +/-   1.0000        :N:M:D
   48  alice-5tev_ds_slef                     0.0000   +/-   1.0000        :N:M:D
   49  lhcb-7tev-dzero-pt1                    0.4479   +/-   0.5275        :N:M:D
   50  lhcb-7tev-dzero-pt2                    0.4431   +/-   0.5224        :N:M:D
   51  lhcb-7tev-dzero-pt3                   -0.0141   +/-   0.5017        :N:M:D
   52  lhcb-7tev-dzero-pt4                    0.9830   +/-   0.5200        :N:M:D
   53  lhcb-7tev-dzero-pt5                    1.1921   +/-   0.5104        :N:M:D
   54  lhcb-7tev-dzero-pt6                    0.0000   +/-   1.0000        :N:M:D
