   100.000000             101          15   9.99999997E-07  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-05   154.265       5.30886       10.1584       5.30792       10.1583      0.931205E-03  0.129044E-03   15.4662       5.30792       5.30790       4.85042       0.00000       0.00000       0.00000       4.85042    
  0.114815E-05   149.402       5.16378       9.87729       5.16276       9.87715      0.101677E-02  0.143248E-03   15.0399       5.16276       5.16274       4.71441       0.00000       0.00000       0.00000       4.71441    
  0.131825E-05   144.657       5.02170       9.60192       5.02059       9.60176      0.111060E-02  0.159108E-03   14.6223       5.02059       5.02056       4.58120       0.00000       0.00000       0.00000       4.58120    
  0.151356E-05   140.026       4.88245       9.33201       4.88124       9.33184      0.121303E-02  0.176726E-03   14.2131       4.88124       4.88120       4.45063       0.00000       0.00000       0.00000       4.45063    
  0.173779E-05   135.504       4.74600       9.06751       4.74467       9.06732      0.132477E-02  0.196279E-03   13.8120       4.74467       4.74464       4.32268       0.00000       0.00000       0.00000       4.32268    
  0.199525E-05   131.091       4.61233       8.80838       4.61088       8.80816      0.144664E-02  0.217978E-03   13.4190       4.61088       4.61084       4.19733       0.00000       0.00000       0.00000       4.19733    
  0.229085E-05   126.786       4.48142       8.55458       4.47984       8.55434      0.157954E-02  0.242057E-03   13.0342       4.47984       4.47979       4.07455       0.00000       0.00000       0.00000       4.07455    
  0.263025E-05   122.588       4.35325       8.30609       4.35153       8.30582      0.172445E-02  0.268774E-03   12.6573       4.35153       4.35147       3.95435       0.00000       0.00000       0.00000       3.95435    
  0.301993E-05   118.493       4.22781       8.06285       4.22592       8.06255      0.188244E-02  0.298415E-03   12.2885       4.22592       4.22586       3.83669       0.00000       0.00000       0.00000       3.83669    
  0.346734E-05   114.502       4.10506       7.82482       4.10301       7.82449      0.205467E-02  0.331300E-03   11.9275       4.10301       4.10293       3.72155       0.00000       0.00000       0.00000       3.72155    
  0.398103E-05   110.613       3.98499       7.59196       3.98275       7.59159      0.224238E-02  0.367778E-03   11.5743       3.98275       3.98267       3.60892       0.00000       0.00000       0.00000       3.60892    
  0.457083E-05   106.824       3.86757       7.36422       3.86512       7.36381      0.244694E-02  0.408241E-03   11.2289       3.86512       3.86503       3.49878       0.00000       0.00000       0.00000       3.49878    
  0.524801E-05   103.134       3.75278       7.14154       3.75011       7.14109      0.266983E-02  0.453118E-03   10.8912       3.75011       3.75000       3.39109       0.00000       0.00000       0.00000       3.39109    
  0.602552E-05   99.5405       3.64058       6.92388       3.63767       6.92338      0.291266E-02  0.502889E-03   10.5610       3.63767       3.63755       3.28583       0.00000       0.00000       0.00000       3.28583    
  0.691821E-05   96.0428       3.53095       6.71118       3.52778       6.71062      0.317716E-02  0.558081E-03   10.2384       3.52778       3.52764       3.18298       0.00000       0.00000       0.00000       3.18298    
