After minimisation    1283.69  1127     1.139

  Partial chi2s 
Dataset    1    402.08( +3.23)   377  HERA1+2 NCep 920                                
Dataset    2     70.30( -1.00)    70  HERA1+2 NCep 820                                
Dataset    3    218.11( -1.81)   254  HERA1+2 NCep 575                                
Dataset    4    221.50( -3.33)   204  HERA1+2 NCep 460                                
Dataset    5    218.18( -1.00)   159  HERA1+2 NCem                                    
Dataset    6     37.58( +0.83)    39  HERA1+2 CCep                                    
Dataset    7     49.45( -2.98)    42  HERA1+2 CCem                                    

 Correlated Chi2    72.550621727673928     
 Log penalty Chi2   -6.0633418272608059     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1771   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4890   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.1771   +/-   0.5569        :N:M:D
    4  sysHZComb1004                          0.0676   +/-   0.6190        :N:M:D
    5  sysHZComb1005                          0.6773   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.8322   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1861   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0877   +/-   0.9984        :N:M:D
    9  sysHZComb1009                         -0.0207   +/-   0.9001        :N:M:D
   10  sysHZComb1010                         -0.0756   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8996   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.6104   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.7867   +/-   0.9622        :N:M:D
   14  sysHZComb1014                         -0.0727   +/-   0.9876        :N:M:D
   15  sysHZComb1015                          0.1860   +/-   0.9636        :N:M:D
   16  sysHZComb1016                         -0.0628   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.5825   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.5483   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.4931   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.5319   +/-   0.9815        :N:M:D
   21  sysHZComb1021                          0.1292   +/-   0.9746        :N:M:D
   22  sysHZComb1022                         -0.1456   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.0827   +/-   0.9453        :N:M:D
   24  sysHZComb1024                         -0.1734   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.0953   +/-   0.9934        :N:M:D
   26  sysHZComb1026                         -0.2486   +/-   0.9208        :N:M:D
   27  sysHZComb1027                         -0.6375   +/-   0.9547        :N:M:D
   28  sysHZComb1028                          0.7677   +/-   0.9750        :N:M:D
   29  sysHZComb1029                         -0.6933   +/-   0.9186        :N:M:D
   30  sysHZComb1030                         -0.1382   +/-   0.9438        :N:M:D
   31  sysHZComb1031                          0.4802   +/-   0.8393        :N:M:D
   32  sysHZComb1032                          0.3950   +/-   0.9644        :N:M:D
   33  sysHZComb1033                          0.6579   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.2264   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.2059   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.0103   +/-   0.9744        :N:M:D
   37  sysHZComb1037                          0.1415   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.9603   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.3144   +/-   0.9536        :N:M:D
   40  sysHZComb1040                         -0.3690   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.1015   +/-   0.8128        :N:M:D
   42  sysHZComb1042                         -0.2191   +/-   0.8748        :N:M:D
   43  sysHZComb1043                         -0.0723   +/-   0.9097        :N:M:D
   44  sysHZComb1044                         -0.1712   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.4124   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.5185   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.0886   +/-   0.9469        :N:M:D
   48  sysHZComb1048                         -0.1662   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.4942   +/-   0.9457        :N:M:D
   50  sysHZComb1050                          0.6349   +/-   0.9430        :N:M:D
   51  sysHZComb1051                          0.3195   +/-   0.9524        :N:M:D
   52  sysHZComb1052                          0.7385   +/-   0.9508        :N:M:D
   53  sysHZComb1053                         -2.1591   +/-   0.9194        :N:M:D
   54  sysHZComb1054                          0.0677   +/-   0.9751        :N:M:D
   55  sysHZComb1055                         -1.3740   +/-   0.9060        :N:M:D
   56  sysHZComb1056                         -1.0126   +/-   0.8905        :N:M:D
   57  sysHZComb1057                          0.0311   +/-   0.9196        :N:M:D
   58  sysHZComb1058                          0.1190   +/-   0.9434        :N:M:D
   59  sysHZComb1059                         -0.4907   +/-   0.8700        :N:M:D
   60  sysHZComb1060                          0.0179   +/-   0.9790        :N:M:D
   61  sysHZComb1061                          0.0848   +/-   0.9831        :N:M:D
   62  sysHZComb1062                         -1.7063   +/-   0.8952        :N:M:D
   63  sysHZComb1063                         -0.1027   +/-   0.8368        :N:M:D
   64  sysHZComb1064                          0.5132   +/-   0.9295        :N:M:D
   65  sysHZComb1065                         -0.7669   +/-   0.9469        :N:M:D
   66  sysHZComb1066                         -0.5027   +/-   0.9321        :N:M:D
   67  sysHZComb1067                         -0.0290   +/-   0.9639        :N:M:D
   68  sysHZComb1068                         -0.2551   +/-   0.9204        :N:M:D
   69  sysHZComb1069                          0.0708   +/-   0.9126        :N:M:D
   70  sysHZComb1070                          0.2998   +/-   0.9076        :N:M:D
   71  sysHZComb1071                         -0.9341   +/-   0.8576        :N:M:D
   72  sysHZComb1072                         -0.1112   +/-   0.9703        :N:M:D
   73  sysHZComb1073                          0.1676   +/-   0.9040        :N:M:D
   74  sysHZComb1074                         -0.5447   +/-   0.9353        :N:M:D
   75  sysHZComb1075                          0.1586   +/-   0.8653        :N:M:D
   76  sysHZComb1076                          0.1550   +/-   0.9606        :N:M:D
   77  sysHZComb1077                         -0.5651   +/-   0.9611        :N:M:D
   78  sysHZComb1078                         -0.2680   +/-   0.9758        :N:M:D
   79  sysHZComb1079                         -0.2575   +/-   0.8846        :N:M:D
   80  sysHZComb1080                         -0.4480   +/-   0.9251        :N:M:D
   81  sysHZComb1081                         -0.1343   +/-   0.8876        :N:M:D
   82  sysHZComb1082                         -0.6908   +/-   0.8385        :N:M:D
   83  sysHZComb1083                         -1.1241   +/-   0.8904        :N:M:D
   84  sysHZComb1084                          0.2011   +/-   0.9683        :N:M:D
   85  sysHZComb1085                          0.0076   +/-   0.8688        :N:M:D
   86  sysHZComb1086                         -0.2345   +/-   0.7922        :N:M:D
   87  sysHZComb1087                         -0.3691   +/-   0.8603        :N:M:D
   88  sysHZComb1088                          0.1727   +/-   0.9912        :N:M:D
   89  sysHZComb1089                         -0.1382   +/-   0.9611        :N:M:D
   90  sysHZComb1090                          0.4734   +/-   0.9430        :N:M:D
   91  sysHZComb1091                          0.4123   +/-   0.8873        :N:M:D
   92  sysHZComb1092                          0.1275   +/-   0.8093        :N:M:D
   93  sysHZComb1093                          0.5804   +/-   0.7909        :N:M:D
   94  sysHZComb1094                          0.0191   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.3046   +/-   0.8461        :N:M:D
   96  sysHZComb1096                          0.3027   +/-   0.8948        :N:M:D
   97  sysHZComb1097                          0.1773   +/-   0.9879        :N:M:D
   98  sysHZComb1098                          1.1266   +/-   0.7362        :N:M:D
   99  sysHZComb1099                         -1.0341   +/-   0.6840        :N:M:D
  100  sysHZComb1100                         -0.6387   +/-   0.6883        :N:M:D
  101  sysHZComb1101                         -0.8790   +/-   0.7727        :N:M:D
  102  sysHZComb1102                         -0.3250   +/-   0.9021        :N:M:D
  103  sysHZComb1103                          0.2566   +/-   0.7910        :N:M:D
