   1.900000             101          13  9.9999997E-05  0.9999000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.999925E-01   1.60094      0.664361      0.485346      0.125009      0.184588      0.539352      0.300758      0.309597      0.125009      0.127366      0.572223E-01   0.00000       0.00000    
  0.109639       1.48202      0.674946      0.482555      0.119751      0.177161      0.555195      0.305394      0.296912      0.119751      0.122241      0.549199E-01   0.00000       0.00000    
  0.120217       1.35710      0.684501      0.477989      0.114358      0.169542      0.570143      0.308448      0.283900      0.114358      0.116984      0.525579E-01   0.00000       0.00000    
  0.131815       1.22810      0.692909      0.471551      0.108840      0.161740      0.584070      0.309811      0.270580      0.108840      0.111601      0.501394E-01   0.00000       0.00000    
  0.144533       1.09654      0.699866      0.462901      0.103188      0.153743      0.596678      0.309158      0.256931      0.103188      0.106083      0.476603E-01   0.00000       0.00000    
  0.158477      0.964386      0.705149      0.451901      0.974097E-01  0.145557      0.607739      0.306344      0.242967      0.974097E-01  0.100434      0.451227E-01   0.00000       0.00000    
  0.173766      0.833798      0.708292      0.438205      0.915019E-01  0.137174      0.616790      0.301031      0.228676      0.915019E-01  0.946501E-01  0.425239E-01   0.00000       0.00000    
  0.190530      0.706892      0.708940      0.421749      0.854765E-01  0.128607      0.623464      0.293141      0.214084      0.854765E-01  0.887391E-01  0.398683E-01   0.00000       0.00000    
  0.208912      0.586251      0.706341      0.402235      0.793373E-01  0.119857      0.627004      0.282378      0.199195      0.793373E-01  0.827015E-01  0.371557E-01   0.00000       0.00000    
  0.229068      0.473742      0.699923      0.379737      0.731039E-01  0.110947      0.626819      0.268790      0.184051      0.731039E-01  0.765532E-01  0.343935E-01   0.00000       0.00000    
  0.251167      0.371928      0.688502      0.354099      0.667909E-01  0.101889      0.621711      0.252210      0.168680      0.667909E-01  0.703034E-01  0.315856E-01   0.00000       0.00000    
  0.275399      0.281884      0.671257      0.325609      0.604272E-01  0.927205E-01  0.610830      0.232889      0.153148      0.604272E-01  0.639771E-01  0.287434E-01   0.00000       0.00000    
  0.301969      0.205519      0.646528      0.294379      0.540432E-01  0.834748E-01  0.592485      0.210904      0.137518      0.540432E-01  0.575976E-01  0.258772E-01   0.00000       0.00000    
  0.331102      0.142604      0.613436      0.260982      0.476794E-01  0.742044E-01  0.565757      0.186778      0.121884      0.476794E-01  0.512010E-01  0.230034E-01   0.00000       0.00000    
  0.363046      0.937786E-01  0.570190      0.225934      0.413883E-01  0.649731E-01  0.528802      0.160961      0.106361      0.413883E-01  0.448314E-01  0.201417E-01   0.00000       0.00000    
  0.398071      0.573342E-01  0.516566      0.190124      0.352235E-01  0.558535E-01  0.481343      0.134270      0.910770E-01  0.352235E-01  0.385389E-01  0.173146E-01   0.00000       0.00000    
  0.436476      0.322664E-01  0.452010      0.154526      0.292615E-01  0.469450E-01  0.422749      0.107581      0.762064E-01  0.292615E-01  0.323920E-01  0.145529E-01   0.00000       0.00000    
  0.478586      0.163433E-01  0.377854      0.120324      0.235833E-01  0.383596E-01  0.354270      0.819641E-01  0.619429E-01  0.235833E-01  0.264681E-01  0.118915E-01   0.00000       0.00000    
  0.524759      0.722801E-02  0.297103      0.887702E-01  0.182823E-01  0.302299E-01  0.278821      0.585403E-01  0.485122E-01  0.182823E-01  0.208586E-01  0.937126E-02   0.00000       0.00000    
  0.575386      0.267153E-02  0.214832      0.610945E-01  0.134624E-01  0.227089E-01  0.201370      0.383856E-01  0.361712E-01  0.134624E-01  0.156691E-01  0.703975E-02   0.00000       0.00000    
  0.630897      0.771022E-03  0.138017      0.383411E-01  0.923461E-02  0.159689E-01  0.128783      0.223722E-01  0.252035E-01  0.923461E-02  0.110185E-01  0.495035E-02   0.00000       0.00000    
  0.691765      0.155070E-03  0.744386E-01  0.211752E-01  0.571152E-02  0.101970E-01  0.687271E-01  0.109782E-01  0.159086E-01  0.571152E-02  0.703595E-02  0.316108E-02   0.00000       0.00000    
  0.758504      0.175218E-04  0.303858E-01  0.968095E-02  0.299580E-02  0.558494E-02  0.273900E-01  0.409601E-02  0.858074E-02  0.299580E-02  0.385361E-02  0.173133E-02   0.00000       0.00000    
  0.831682      0.691371E-06  0.752580E-02  0.323435E-02  0.116181E-02  0.230898E-02  0.636399E-02  0.925368E-03  0.347079E-02  0.116181E-02  0.159320E-02  0.715784E-03   0.00000       0.00000    
  0.911921      0.207238E-08  0.606691E-03  0.540429E-03  0.215017E-03  0.479264E-03  0.391674E-03  0.611654E-04  0.694281E-03  0.215017E-03  0.330692E-03  0.148572E-03   0.00000       0.00000    
  0.999900      0.309967E-19  0.680221E-08  0.222309E-07  0.666346E-08  0.221886E-07  0.138752E-09  0.422738E-10  0.288521E-07  0.666346E-08  0.153101E-07  0.687847E-08   0.00000       0.00000    
