 First iteration    5403.1459515603365             2455   2.2008741146885282     
After minimisation    5403.15  2455     2.201

  Partial chi2s 
  116  sysHZComb1116                         -3.5154   +/-   0.7714        :N:M:D
  117  sysHZComb1117                          0.8677   +/-   0.8188        :N:M:D
  118  sysHZComb1118                         -0.6488   +/-   0.9966        :N:M:D
  119  sysHZComb1119                         -0.9351   +/-   0.9746        :N:M:D
  120  sysHZComb1120                          0.4827   +/-   0.8524        :N:M:D
  121  sysHZComb1121                          1.0802   +/-   0.9899        :N:M:D
  122  sysHZComb1122                          0.8778   +/-   0.9324        :N:M:D
  123  sysHZComb1123                         -0.4916   +/-   0.9280        :N:M:D
  124  sysHZComb1124                         -0.2088   +/-   0.8610        :N:M:D
  125  sysHZComb1125                          1.0836   +/-   0.8704        :N:M:D
  126  sysHZComb1126                          0.0652   +/-   0.9152        :N:M:D
  127  sysHZComb1127                          0.4092   +/-   0.9228        :N:M:D
  128  sysHZComb1128                         -0.9156   +/-   0.9551        :N:M:D
  129  sysHZComb1129                          0.5174   +/-   0.8575        :N:M:D
  130  sysHZComb1130                          0.0165   +/-   0.8063        :N:M:D
  131  sysHZComb1131                         -0.6006   +/-   0.7900        :N:M:D
  132  sysHZComb1132                          1.6686   +/-   0.7882        :N:M:D
  133  sysHZComb1133                         -0.4590   +/-   0.8213        :N:M:D
  134  sysHZComb1134                          0.0928   +/-   0.9786        :N:M:D
  135  sysHZComb1135                         -0.0637   +/-   0.8185        :N:M:D
  136  sysHZComb1136                         -0.2898   +/-   0.8776        :N:M:D
  137  sysHZComb1137                          0.7665   +/-   0.8835        :N:M:D
  138  sysHZComb1138                          0.8613   +/-   0.9192        :N:M:D
  139  sysHZComb1139                          0.0850   +/-   0.9406        :N:M:D
  140  sysHZComb1140                         -0.6538   +/-   0.9577        :N:M:D
  141  sysHZComb1141                         -0.0326   +/-   0.9704        :N:M:D
  142  sysHZComb1142                          1.0391   +/-   0.8602        :N:M:D
  143  sysHZComb1143                          0.9603   +/-   0.8545        :N:M:D
  144  sysHZComb1144                          0.9225   +/-   0.8409        :N:M:D
  145  sysHZComb1145                          1.0115   +/-   0.9857        :N:M:D
  146  sysHZComb1146                          0.4654   +/-   0.9895        :N:M:D
  147  sysHZComb1147                          1.5209   +/-   0.8035        :N:M:D
  148  sysHZComb1148                         -1.1404   +/-   0.7923        :N:M:D
  149  sysHZComb1149                          1.3922   +/-   0.7637        :N:M:D
  150  sysHZComb1150                         -1.0936   +/-   0.7866        :N:M:D
  151  sysHZComb1151                          0.4843   +/-   0.9618        :N:M:D
  152  sysHZComb1152                         -0.0019   +/-   0.7330        :N:M:D
  153  sysHZComb1153                         -1.3474   +/-   0.8338        :N:M:D
  154  sysHZComb1154                          1.2426   +/-   0.8117        :N:M:D
  155  sysHZComb1155                          0.6649   +/-   0.8156        :N:M:D
  156  sysHZComb1156                         -0.1588   +/-   0.9151        :N:M:D
  157  sysHZComb1157                          0.6477   +/-   0.7210        :N:M:D
  158  sysHZComb1158                          1.3011   +/-   0.7970        :N:M:D
  159  sysHZComb1159                         -0.0283   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.9835   +/-   0.8814        :N:M:D
  161  sysHZComb1161                          0.8332   +/-   0.8404        :N:M:D
  162  sysHZComb1162                          1.9957   +/-   0.8875        :N:M:D
  163  proc_nrl                               0.5483   +/-   0.3871        :N:M:D
  164  proc_tb21                             -2.3689   +/-   0.6693        :N:M:D
  165  proc_tb22                             -1.8588   +/-   0.3058        :N:M:D
  166  proc_tb23                              0.2014   +/-   0.4323        :N:M:D
  167  proc_tb24                              1.2796   +/-   0.4092        :N:M:D
  168  proc_gp                                0.6681   +/-   0.4535        :N:M:D
  169  proc_had                              -0.4494   +/-   0.5365        :N:M:D
  170  H1_NormInclJets_DESY-09-032_elE       -1.3406   +/-   0.8157        :N:M:D
  171  H1_NormInclJets_DESY-09-032_elTh      -1.2888   +/-   0.9299        :N:M:D
  172  H1_NormInclJets_DESY-09-032_hfs       -2.1430   +/-   0.4776        :N:M:D
  173  H1_InclJets_DESY-07-073_model         -0.4618   +/-   0.6498        :N:M:D
  174  H1_InclJets_DESY-07-073_elE            0.5334   +/-   0.8986        :N:M:D
  175  H1_InclJets_DESY-07-073_elTh           0.1175   +/-   0.9786        :N:M:D
  176  H1_InclJets_DESY-07-073_hfs            0.1201   +/-   0.6518        :N:M:D
  177  H1_InclJets_DESY-07-073_lumi          -0.1845   +/-   0.9255        :N:M:D
  178  H1_InclJets_DESY-09-162_model         -1.1978   +/-   0.6184        :N:M:D
  179  H1_InclJets_DESY-09-162_elE           -0.1199   +/-   0.9954        :N:M:D
  180  H1_InclJets_DESY-09-162_elTh           0.0365   +/-   0.9864        :N:M:D
  181  H1_InclJets_DESY-09-162_hfs           -0.8810   +/-   0.5675        :N:M:D
  182  H1_InclJets_DESY-09-162_lumi          -0.3573   +/-   0.9325        :N:M:D
  183  H1_MultiJets_DESY-14-089_lArN         -0.6258   +/-   0.8710        :N:M:D
  184  H1_MultiJets_DESY-14-089_jes          -1.0121   +/-   0.6135        :N:M:D
  185  H1_MultiJets_DESY-14-089_rces         -0.6475   +/-   0.8983        :N:M:D
  186  H1_MultiJets_DESY-14-089_elE1          0.7405   +/-   0.9781        :N:M:D
  187  H1_MultiJets_DESY-14-089_elTh1        -0.3746   +/-   0.9957        :N:M:D
  188  H1_MultiJets_DESY-14-089_eID1          0.0008   +/-   1.0000        :N:M:D
  189  H1_MultiJets_DESY-14-089_model1       -0.7843   +/-   0.8609        :N:M:D
  190  H1_MultiJets_DESY-14-089_elE2          0.6120   +/-   0.9500        :N:M:D
  191  H1_MultiJets_DESY-14-089_elTh2        -0.0776   +/-   0.9979        :N:M:D
  192  H1_MultiJets_DESY-14-089_eID2          0.0007   +/-   1.0000        :N:M:D
  193  H1_MultiJets_DESY-14-089_model2       -0.1129   +/-   0.8559        :N:M:D
  194  H1_MultiJets_DESY-14-089_elE3          0.1168   +/-   0.9365        :N:M:D
  195  H1_MultiJets_DESY-14-089_elTh3         0.0218   +/-   0.9956        :N:M:D
  196  H1_MultiJets_DESY-14-089_eID3          0.0098   +/-   0.9999        :N:M:D
  197  H1_MultiJets_DESY-14-089_model3       -0.1673   +/-   0.9092        :N:M:D
  198  H1_MultiJets_DESY-14-089_elE4          0.7826   +/-   0.9235        :N:M:D
  199  H1_MultiJets_DESY-14-089_elTh4         0.0570   +/-   0.9991        :N:M:D
  200  H1_MultiJets_DESY-14-089_eID4          0.0155   +/-   0.9996        :N:M:D
  201  H1_MultiJets_DESY-14-089_model4       -0.6679   +/-   0.8736        :N:M:D
  202  H1_MultiJets_DESY-14-089_elE5          0.0506   +/-   0.9351        :N:M:D
  203  H1_MultiJets_DESY-14-089_elTh5         0.2129   +/-   0.9975        :N:M:D
  204  H1_MultiJets_DESY-14-089_eID5         -0.0725   +/-   0.9990        :N:M:D
  205  H1_MultiJets_DESY-14-089_model5        0.8856   +/-   0.8598        :N:M:D
  206  H1_MultiJets_DESY-14-089_elE6          0.0426   +/-   0.9940        :N:M:D
  207  H1_MultiJets_DESY-14-089_elTh6        -0.0270   +/-   0.9980        :N:M:D
  208  H1_MultiJets_DESY-14-089_eID6          0.0177   +/-   0.9999        :N:M:D
  209  H1_MultiJets_DESY-14-089_model6       -0.1148   +/-   0.8499        :N:M:D
  210  ZEUS_InclJets_DESY-02-112_hfs         -1.3117   +/-   0.4109        :N:M:D
  211  ZEUS_InclJets_DESY-02-112_lumi        -0.4858   +/-   0.9088        :N:M:D
  212  ZEUS_InclJets_DESY-06-128_hfs         -0.5714   +/-   0.3915        :N:M:D
  213  ZEUS_InclJets_DESY-06-128_lumi        -0.4242   +/-   0.7829        :N:M:D
  214  ZEUS_dijet_DESY-10-170_ES             -1.0369   +/-   0.4367        :N:M:D
  215  ZEUS_dijet_DESY-10-170_lumi            0.6957   +/-   0.7313        :N:M:D
  216  HERA_Charm_Source_01                   0.0626   +/-   0.9995        :N:M:D
  217  HERA_Charm_Source_02                  -0.0676   +/-   0.9997        :N:M:D
  218  HERA_Charm_Source_03                  -0.6598   +/-   0.9447        :N:M:D
  219  HERA_Charm_Source_04                   0.0023   +/-   0.9909        :N:M:D
  220  HERA_Charm_Source_05                   0.3610   +/-   0.9864        :N:M:D
  221  HERA_Charm_Source_06                  -0.2271   +/-   0.9911        :N:M:D
  222  HERA_Charm_Source_07                   0.0249   +/-   0.9830        :N:M:D
  223  HERA_Charm_Source_08                   0.5958   +/-   0.9629        :N:M:D
  224  HERA_Charm_Source_09                  -0.0706   +/-   0.9823        :N:M:D
  225  HERA_Charm_Source_10                   0.2971   +/-   0.9863        :N:M:D
  226  HERA_Charm_Source_11                   0.2985   +/-   0.9746        :N:M:D
  227  HERA_Charm_Source_12                  -0.1452   +/-   0.9669        :N:M:D
  228  HERA_Charm_Source_13                   0.1141   +/-   0.9683        :N:M:D
  229  HERA_Charm_Source_14                   0.1201   +/-   0.9296        :N:M:D
  230  HERA_Charm_Source_15                  -0.3378   +/-   0.9431        :N:M:D
  231  HERA_Charm_Source_16                  -0.2995   +/-   0.9340        :N:M:D
  232  HERA_Charm_Source_17                   0.0952   +/-   0.9186        :N:M:D
  233  HERA_Charm_Source_18                   0.1058   +/-   0.9306        :N:M:D
  234  HERA_Charm_Source_19                  -0.1697   +/-   0.8857        :N:M:D
  235  HERA_Charm_Source_20                   0.1089   +/-   0.9251        :N:M:D
  236  HERA_Charm_Source_21                  -0.0865   +/-   0.9554        :N:M:D
  237  HERA_Charm_Source_22                   0.9183   +/-   0.8620        :N:M:D
  238  HERA_Charm_Source_23                  -0.5547   +/-   0.8837        :N:M:D
  239  HERA_Charm_Source_24                  -0.2843   +/-   0.9205        :N:M:D
  240  HERA_Charm_Source_25                   0.1287   +/-   0.8141        :N:M:D
  241  HERA_Charm_Source_26                   0.0558   +/-   0.9151        :N:M:D
  242  HERA_Charm_Source_27                  -0.2801   +/-   0.9529        :N:M:D
  243  HERA_Charm_Source_28                   0.4129   +/-   0.9174        :N:M:D
  244  HERA_Charm_Source_29                  -0.6572   +/-   0.9195        :N:M:D
  245  HERA_Charm_Source_30                   0.3803   +/-   0.9084        :N:M:D
  246  HERA_Charm_Source_31                   0.7902   +/-   0.8708        :N:M:D
  247  HERA_Charm_Source_32                  -0.6034   +/-   0.7922        :N:M:D
  248  HERA_Charm_Source_33                  -0.7695   +/-   0.8101        :N:M:D
  249  HERA_Charm_Source_34                  -0.7786   +/-   0.8324        :N:M:D
  250  HERA_Charm_Source_35                   1.0810   +/-   0.8483        :N:M:D
  251  HERA_Charm_Source_36                   0.2137   +/-   0.9545        :N:M:D
  252  HERA_Charm_Source_37                  -0.4582   +/-   0.9486        :N:M:D
  253  HERA_Charm_Source_38                   0.6711   +/-   0.8868        :N:M:D
  254  HERA_Charm_Source_39                  -0.1060   +/-   0.7669        :N:M:D
  255  HERA_Charm_Source_40                  -0.4510   +/-   0.8981        :N:M:D
  256  HERA_Charm_Source_41                   0.3431   +/-   0.9228        :N:M:D
  257  HERA_Charm_Source_42                   1.0594   +/-   0.8538        :N:M:D
  258  HERA_Charm_Proced_01                   0.3195   +/-   0.9007        :N:M:D
  259  HERA_Charm_Proced_02                  -0.0503   +/-   0.8530        :N:M:D
  260  zbv_trackingef                         0.0618   +/-   0.9590        :N:M:D
  261  zbv_core                              -0.2053   +/-   0.9451        :N:M:D
  262  zbv_jetenscale                        -0.0424   +/-   0.9878        :N:M:D
  263  zbv_emscale                           -0.1271   +/-   0.7530        :N:M:D
  264  zbv_MCmodelq2b                        -0.0529   +/-   0.9976        :N:M:D
  265  zbv_MCmodetab                         -0.0129   +/-   0.9909        :N:M:D
  266  zbv_MCmodelenjetc                     -0.0124   +/-   0.9859        :N:M:D
  267  zbv_MCmodelenjetb                      0.4398   +/-   0.8080        :N:M:D
  268  zbv_lfas                               0.5085   +/-   0.8632        :N:M:D
  269  zbv_beauty ff                          0.1423   +/-   0.9063        :N:M:D
  270  zbv_fragfrac                           0.4245   +/-   0.8914        :N:M:D
