  3              3.5            0.00028        0.04287        1.3344         2.9975         1.6406         10.807         0.02435        11.3625        
  3              3.5            0.00054        0.033555       1.2429         1.20809        2.64245        8.9174         0.103          9.37635        
  3              3.5            0.001          0.027315       1.3806         0.92337        1.6539         6.9057         0.18185        7.1664         
  3              3.5            0.002          0.02298        1.4902         0.691875       1.36895        4.99545        0.13255        5.23825        
  3              3.5            0.0038         0.0207375      1.5524         1.05188        1.6027         3.1103         0.0257         3.6709         
  3              3.5            0.0073         0.01992        2.3415         1.15963        1.78285        1.5755         -0.0518        2.692          
  5              3.5            0.00054        0.0303         2.0279         2.998          3.4659         8.9073         0.2224         10.124         
  5              3.5            0.001          0.0232275      1.7798         1.7822         2.89245        6.96335        0.12155        7.8302         
  5              3.5            0.002          0.0195225      1.9929         1.0824         1.80795        4.923          0.156          5.3592         
  5              3.5            0.0038         0.0175725      2.1306         0.968095       1.91427        3.0996         -0.03835       3.9479         
  5              3.5            0.0073         0.0171375      2.3065         0.931015       1.8896         1.3733         0.10025        2.69145        
  8              3.5            0.002          0.0186825      1.7855         1.7859         2.15515        4.7665         0.15855        5.5801         
  8              3.5            0.0038         0.016485       1.9219         1.1772         0.97505        3.01305        -0.090655      3.38945        
  8              3.5            0.0073         0.0159675      2.1194         1.55392        1.69081        1.36595        -0.09015       2.9122         
  13             3.5            0.0038         0.0204525      2.0916         1.87315        2.3919         2.67535        0.1639         4.1071         
  3              4.5            0.00028        0.0392025      1.6062         1.70095        1.73585        10.6405        0.04825        10.924         
  3              4.5            0.00054        0.0339675      1.4067         2.25221        1.21775        8.91665        0.037495       9.4061         
  3              4.5            0.001          0.028875       1.6718         1.20084        2.09405        6.88135        0.2265         7.33765        
  3              4.5            0.002          0.0250275      1.8555         0.945075       1.513          4.9572         0.22015        5.3042         
  3              4.5            0.0038         0.0228075      1.9295         1.01316        1.55955        3.0783         0.20115        3.61725        
  3              4.5            0.0073         0.0216525      2.6578         0.99647        2.00995        1.50705        0.3083         2.823          
  5              4.5            0.00054        0.02955        2.29           1.48955        2.6136         8.8479         0.16475        9.3655         
  5              4.5            0.001          0.0232275      1.9444         1.95841        3.0405         6.9832         0.20865        7.9916         
  5              4.5            0.002          0.0192375      2.3415         1.30225        2.0606         4.96485        0.0729         5.53605        
  5              4.5            0.0038         0.0183525      2.6059         1.20044        2.01215        3.1357         -0.14145       3.9436         
  5              4.5            0.0073         0.017835       2.8357         0.885          2.83235        1.3235         0.37525        3.3011         
  5              4.5            0.014          0.020295       3.7632         3.3497         2.88445        -0.2813        0.39939        4.8226         
  8              4.5            0.002          0.0191175      1.9542         1.77997        1.6846         4.8553         0.19725        5.55115        
  8              4.5            0.0038         0.0170625      2.1815         1.92141        2.6353         3.041          0.1817         4.5714         
  8              4.5            0.0073         0.0153375      2.5374         2.15495        1.6206         1.355          0.17245        3.05625        
  13             4.5            0.0038         0.01974        2.2732         1.56185        1.67155        2.6961         -0.0521        3.57145        
  13             4.5            0.0073         0.0182325      2.2888         2.02037        1.66515        1.1597         -0.23901       3.20855        
  3              5.5            0.00028        0.0404775      1.9468         1.24335        1.30745        10.589         -0             10.784         
  3              5.5            0.00054        0.036135       1.5624         1.74845        1.74775        8.80795        0.03225        9.16355        
  3              5.5            0.001          0.03111        1.7727         1.70081        1.82125        6.8428         0.08395        7.365          
  3              5.5            0.002          0.02571        2.0042         0.94143        1.49445        4.91625        -0.07385       5.25085        
  3              5.5            0.0038         0.0232275      2.1337         2.64105        1.8336         3.0496         -0.13049       4.6174         
  3              5.5            0.0073         0.02208        2.7439         2.3958         1.16645        1.4272         0.130475       3.07405        
  5              5.5            0.00054        0.030555       2.6125         1.06675        2.3657         8.84595        0.2144         9.31515        
  5              5.5            0.001          0.0244875      2.0877         1.73705        2.4973         6.9975         0.20975        7.64165        
  5              5.5            0.002          0.0191475      2.444          1.86946        1.70435        4.92665        0.3007         5.73835        
  5              5.5            0.0038         0.018945       2.7236         0.90825        2.0955         3.08135        0.29565        3.93905        
  5              5.5            0.0073         0.0168525      3.0324         2.5254         2.48045        1.3432         0.30335        3.96085        
  5              5.5            0.014          0.018765       4.0613         1.49385        4.3287         -0.4202        -0.5913        4.65625        
  8              5.5            0.002          0.0183225      2.1336         1.29202        1.29025        4.8494         0.2139         5.23945        
  8              5.5            0.0038         0.0171975      2.3011         1.35248        0.99988        3.0341         -0.16362       3.5107         
  8              5.5            0.0073         0.0155475      2.6653         1.86705        1.7219         1.28705        -0.16145       3.0873         
  8              5.5            0.014          0.01815        3.2772         2.68731        3.76995        -0.4755        -0.72895       5.124          
  13             5.5            0.0038         0.02088        2.4749         0.80164        0.59983        2.73595        0.0926         2.9274         
  13             5.5            0.0073         0.019935       2.4226         1.37465        1.8119         1.1319         0.20212        2.5583         
  20             5.5            0.0073         0.02268        3.2133         1.81847        1.1337         0.8306         -0.5117        2.56285        
  3              6.5            0.00028        0.041685       2.3851         1.39954        1.61895        10.4851        0.01885        10.768         
  3              6.5            0.00054        0.03963        1.733          0.429925       1.5954         8.8042         -0.0016        8.97045        
  3              6.5            0.001          0.03186        1.9426         0.887925       1.8307         6.8117         0.04635        7.121          
  3              6.5            0.002          0.0286275      2.1262         2.31148        1.52445        4.8892         -0.10265       5.81605        
  3              6.5            0.0038         0.0254775      2.2272         1.94823        1.2066         3.03285        0.128          3.9741         
  3              6.5            0.0073         0.0237         2.6682         1.9518         1.36875        1.3076         -0.17505       3.08545        
  5              6.5            0.001          0.026535       2.2886         0.517885       2.54945        6.95215        0.067165       7.4336         
  5              6.5            0.002          0.0231975      2.5634         1.08236        1.4166         4.94985        0.2695         5.28615        
  5              6.5            0.0038         0.019395       2.8715         0.785685       2.55945        3.10975        0.10739        4.13765        
  5              6.5            0.0073         0.01797        3.072          1.61843        1.9598         1.28425        -0.25359       3.00505        
  8              6.5            0.002          0.019545       2.335          0.901545       1.67665        4.8267         0.1615         5.19955        
  8              6.5            0.0038         0.0181875      2.4753         0.8271         1.5338         3.039          -0.0186        3.6495         
  8              6.5            0.0073         0.0176175      2.7458         1.9914         2.241          1.2918         0.308055       3.51215        
  13             6.5            0.0038         0.0207075      2.74           1.22405        1.97305        2.73425        0.18215        3.6581         
  13             6.5            0.0073         0.018105       2.6875         1.08163        2.60545        1.12785        -0.0926        3.04475        
  20             6.5            0.0073         0.0246         3.4789         2.0279         1.24975        0.8459         -0.0772        2.5915         
  3              8.5            0.00054        0.0409125      1.2492         0.38824        1.8923         8.7733         0.02545        8.9826         
  3              8.5            0.001          0.0360375      1.3426         0.267455       2.12075        6.83075        0.0732         7.1592         
  3              8.5            0.002          0.03048        1.483          0.59874        1.93595        4.87265        0.06055        5.29035        
  3              8.5            0.0038         0.027135       1.5677         0.912395       1.69315        2.96625        0.06025        3.5655         
  3              8.5            0.0073         0.026145       1.7623         2.3219         1.23978        1.2017         0.065425       2.8973         
  5              8.5            0.001          0.0318975      1.5548         0.438535       1.53095        6.9555         0.21745        7.1479         
  5              8.5            0.002          0.0245175      1.7395         0.30948        2.27985        4.9624         0.225          5.4757         
  5              8.5            0.0038         0.0225375      1.9067         0.855035       1.76435        3.071          -0.150955      3.69385        
  5              8.5            0.0073         0.020505       2.0514         1.31245        1.7476         1.28435        0.0509         2.56035        
  8              8.5            0.002          0.0223575      1.5819         0.45474        1.22677        4.8259         0.18365        5.0151         
  8              8.5            0.0038         0.0195225      1.656          0.549715       1.51145        3.03395        0.0554         3.47675        
  8              8.5            0.0073         0.0186         1.8446         1.33295        2.1978         1.2763         -0.14645       3.14515        
  13             8.5            0.0038         0.0236175      1.8585         0.95583        1.0829         2.7672         0.03544        3.3026         
  13             8.5            0.0073         0.0221175      1.7423         1.42243        2.0293         1.1617         -0.13869       3.001          
  20             8.5            0.0073         0.02733        2.3667         1.90106        1.06771        0.8515         -0.16545       2.5933         
  3              12             0.00054        0.0451125      1.6501         0.991405       2.23405        8.65115        0.0088         9.0524         
  3              12             0.001          0.039645       1.5922         0.307475       2.3939         6.76775        0.0483         7.19825        
  3              12             0.002          0.033945       1.7199         0.17821        2.4745         4.8626         0.0889         5.45735        
  3              12             0.0038         0.0310125      1.7924         0.51147        2.3507         2.9527         -0.023815      3.8331         
  3              12             0.0073         0.028845       1.9369         2.3937         1.35795        1.0958         -0.1677        3.01615        
  5              12             0.001          0.03483        1.8592         0.63002        1.07501        6.90825        0.1016         7.04135        
  5              12             0.002          0.0304125      1.912          0.398445       2.02595        4.9534         0.0551         5.3761         
  5              12             0.0038         0.0249075      2.097          0.5175         1.49785        3.0715         -0.09395       3.4779         
  5              12             0.0073         0.022845       2.2146         2.02135        1.7649         1.2273         -0.040815      3.0039         
  8              12             0.002          0.0252975      1.8089         0.35653        2.1957         4.84515        0.1419         5.44025        
  8              12             0.0038         0.0215625      1.8285         0.390575       1.57935        3.0227         0.0748         3.44345        
  8              12             0.0073         0.0204225      1.9886         1.10174        1.55135        1.20695        -0.09745       2.35035        
  8              12             0.014          0.0219225      2.3337         2.97051        2.78185        -0.59335       -0.5802        4.3791         
  13             12             0.0038         0.0254925      2.1866         0.61316        0.8205         2.76635        0.119          3.05975        
  13             12             0.0073         0.0230475      1.9312         0.833535       1.33955        1.12965        0.20715        1.9525         
  13             12             0.014          0.02598        2.2852         4.10975        3.25835        -0.63055       -0.367005      5.817          
  20             12             0.0073         0.028485       2.7939         1.55015        1.9068         0.8642         -0.324725      2.79095        
  20             12             0.014          0.02853        2.2494         6.7592         4.36395        -0.73365       -0.74195       8.66205        
  3              16             0.00054        0.04536        2.6856         0.7401         3.20345        8.50035        -0             9.1683         
  3              16             0.001          0.04119        2.1526         0.195985       2.47825        6.69875        0.0136         7.15585        
  3              16             0.002          0.036345       2.2174         0.36291        2.7889         4.7991         -0.075915      5.5716         
  3              16             0.0038         0.030585       2.3245         0.54183        2.1389         2.9224         0.02475        3.666          
  3              16             0.0073         0.0306075      2.462          1.22975        2.2515         1.037          0.19405        2.7812         
  3              16             0.014          0.0306975      3.4392         5.27675        1.5562         -0.61875       -0.423155      5.5705         
  5              16             0.001          0.039795       2.512          0.54838        2.49735        6.82315        0.06899        7.29365        
  5              16             0.002          0.03153        2.4005         0.19935        1.33885        4.9023         -0.027365      5.11415        
  5              16             0.0038         0.02838        2.5274         0.792835       1.31325        3.00155        0.133245       3.3959         
  5              16             0.0073         0.026685       2.6587         1.60225        1.13445        1.1621         -0.243995      2.3468         
  5              16             0.014          0.027525       3.0375         5.47855        2.5618         -0.7601        -0.35305       6.1853         
  8              16             0.002          0.028215       2.3629         0.46473        1.6308         4.8054         0.1235         5.10365        
  8              16             0.0038         0.023955       2.2017         0.25408        1.4235         3.02595        -0.05751       3.36565        
  8              16             0.0073         0.022605       2.3375         0.713905       2.1115         1.2246         0.3096         2.6377         
  8              16             0.014          0.02436        2.6676         2.1175         2.22055        -0.63515       -0.27725       3.3405         
  13             16             0.0038         0.028725       2.8251         0.794155       0.86655        2.7217         -0.048775      3.08095        
  13             16             0.0073         0.02448        2.3824         1.3415         1.1307         1.12145        0.1622         2.34375        
  13             16             0.014          0.0267075      2.673          3.8081         4.3575         -0.6719        -0.29515       6.0938         
  20             16             0.0073         0.0315075      3.6885         1.26409        2.33635        0.81305        -0.17955       2.9041         
  20             16             0.014          0.0305025      2.7695         7.8413         3.42805        -0.73          -0.73475       8.61835        
  3              22             0.00054        0.041595       4.6554         0.295315       3.7301         8.20935        -0             9.2409         
  3              22             0.001          0.03978        2.876          0.1956         4.07305        6.6444         -0             7.862          
  3              22             0.002          0.0349875      2.8691         0.129575       3.75865        4.75785        0.07535        6.06645        
  3              22             0.0038         0.0312075      2.8831         0.53683        3.2834         2.8808         0.2899         4.43405        
  3              22             0.0073         0.0292725      3.0015         2.3352         3.32585        1.0078         0.18975        4.2019         
  3              22             0.014          0.02865        3.4423         4.4492         2.88485        -0.8488        -0.57015       5.57595        
  5              22             0.001          0.0442125      3.133          0.577655       0.971735       6.6507         0.05145        6.7854         
  5              22             0.002          0.03693        2.8952         0.22701        1.8071         4.83145        -0.057445      5.1787         
  5              22             0.0038         0.0318525      2.9465         0.808295       2.44375        2.97585        -0.111         3.9557         
  5              22             0.0073         0.03021        2.9847         2.38465        2.1446         1.08735        -0.2611        3.5005         
  5              22             0.014          0.028275       3.3448         6.687          1.06195        -0.8146        0.09155        6.8435         
  8              22             0.002          0.02934        2.7575         0.350355       1.12233        4.8656         0.2379         5.0358         
  8              22             0.0038         0.0259575      2.5814         0.773605       1.78515        2.9962         -0.20322       3.65505        
  8              22             0.0073         0.0238125      2.6083         1.62584        2.24825        1.187          -0.082335      3.2441         
  8              22             0.014          0.0249075      2.8921         5.81975        2.25645        -0.70985       0.29854        6.47395        
  13             22             0.0038         0.0285525      3.1729         0.60346        3.60425        2.80235        -0.33592       4.64935        
  13             22             0.0073         0.02634        2.7358         0.99794        1.48355        1.1201         0.30044        2.22095        
  13             22             0.014          0.02697        3.0289         3.3171         2.9387         -0.69575       -0.387705      4.5606         
  20             22             0.014          0.030975       3.1104         5.18145        2.98           -0.75555       -0.6751        6.17435        
  3              30             0.001          0.035175       3.8128         0.6938         4.67255        6.6554         -0             8.1983         
  3              30             0.002          0.0303525      3.98           0.303375       4.21855        4.7301         -0.1119        6.41215        
  3              30             0.0038         0.027615       4.1308         0.54695        4.0553         2.83895        -0.095335      5.01085        
  3              30             0.0073         0.028575       4.2734         1.22297        3.1693         0.9711         0.062125       3.63515        
  3              30             0.014          0.0278925      4.7704         3.44895        3.46585        -1.00745       -0.47665       5.0551         
  5              30             0.001          0.0429975      4.4835         0.47587        3.72355        6.4403         -0.02125       7.86675        
  5              30             0.002          0.0361425      3.5797         0.46091        2.6121         4.83045        -0.05453       5.7066         
  5              30             0.0038         0.0329475      3.9138         0.99051        3.25735        2.88215        -0.36195       4.5413         
  5              30             0.0073         0.0307725      4.027          1.8471         1.7574         1.05725        0.35149        2.9125         
  5              30             0.014          0.0302175      4.3502         6.094          1.04603        -0.8934        -0.130035      6.29185        
  8              30             0.002          0.0317175      3.3302         0.715415       1.3627         4.76735        0.25905        5.03665        
  8              30             0.0038         0.0271425      3.0227         0.616475       1.1538         3.0225         0.2568         3.31585        
  8              30             0.0073         0.0235575      3.3001         0.33932        1.27935        1.1746         0.19895        1.78285        
  8              30             0.014          0.026955       3.5774         1.14187        2.7106         -0.7618        0.3533         3.13025        
  13             30             0.0038         0.028305       3.7259         1.26745        0.72895        2.75445        0.2679         3.20615        
  13             30             0.0073         0.025845       3.1766         0.59717        2.67285        1.15345        -0.15865       3.01795        
  13             30             0.014          0.0279525      3.7035         1.84685        4.84735        -0.70355       -0.4598        5.29915        
  20             30             0.014          0.02943        3.5062         7.06525        1.93925        -0.7595        -0.97465       7.4794         
  3              40             0.001          0.034875       6.0183         0.998745       4.0617         6.39905        -0             7.6774         
  3              40             0.002          0.029295       5.3877         0.412105       4.0162         4.74085        -0             6.2468         
  3              40             0.0038         0.025785       5.7312         0.44304        4.60865        2.8284         -0.07687       5.45375        
  3              40             0.0073         0.022725       6.2905         1.4079         4.9367         0.83065        0.175645       5.21455        
  3              40             0.014          0.020565       6.9591         4.82815        3.62685        -1.05685       -0.053425      6.19985        
  5              40             0.002          0.0357225      4.7237         0.44349        3.8905         4.7625         0.08695        6.25655        
  5              40             0.0038         0.030915       5.0433         0.49615        3.1175         2.8644         0.2719         4.35465        
  5              40             0.0073         0.0282225      5.2644         1.34           2.556          1.0022         0.16768        3.17565        
  5              40             0.014          0.02727        5.6826         5.9092         2.42795        -0.9864        1.02315        6.7657         
  8              40             0.002          0.03861        4.1588         0.52068        3.9776         4.61465        0.15425        6.216          
  8              40             0.0038         0.029835       3.7155         0.268815       1.28809        2.9728         -0.22565       3.28055        
  8              40             0.0073         0.0251925      4.019          0.9173         2.5017         1.0994         -0.29907       3.02175        
  8              40             0.014          0.028125       4.3045         5.14715        2.9969         -0.8181        -0.6212        6.06665        
  13             40             0.0038         0.03168        4.7281         0.374705       0.89335        2.72475        0.41695        3.0066         
  13             40             0.0073         0.02733        3.7324         1.5756         1.5382         1.1609         -0.52375       2.5933         
  13             40             0.014          0.0270525      4.3936         2.9921         3.9237         -0.74035       -0.41425       5.46165        
  20             40             0.014          0.0345         4.0563         4.55845        3.86335        -0.7812        0.14082        6.2174         
  3              50             0.002          0.03039        6.933          1.389          6.03415        4.70045        0.1792         7.8233         
  3              50             0.0038         0.0236175      7.1859         0.583545       5.32395        2.8399         -0.269695      6.0813         
  3              50             0.0073         0.020925       7.8935         1.3357         3.24095        0.9468         0.29925        3.67385        
  3              50             0.014          0.022095       8.332          1.8393         5.24265        -1.00495       0.498          5.9233         
  5              50             0.002          0.0360375      5.829          0.274805       2.88365        4.7067         -0             5.692          
  5              50             0.0038         0.036465       5.8658         0.517175       3.5315         2.84255        -0.31985       4.67915        
  5              50             0.0073         0.02559        6.5056         1.5515         4.90075        0.98345        -0.3928        5.2755         
  5              50             0.014          0.0300225      6.5732         3.9109         2.71425        -0.9556        0.21594        4.9088         
  8              50             0.002          0.0396225      5.8327         0.697895       2.02595        4.41295        0.21415        5.27165        
  8              50             0.0038         0.0333825      4.2682         0.846405       3.46875        2.93875        0.24185        4.7405         
  8              50             0.0073         0.02898        4.5203         1.91295        2.1434         1.0718         0.12348        3.0797         
  8              50             0.014          0.0276675      4.908          5.87755        1.34339        -0.82515       -0.36505       6.27545        
  13             50             0.0038         0.0351975      5.5411         0.91365        1.8484         2.6025         -0.4064        3.75025        
  13             50             0.0073         0.0312225      4.0589         1.68725        2.82525        1.09685        0.2185         3.5551         
  13             50             0.014          0.0284025      4.6629         3.2718         2.37715        -0.8181        -0.2817        4.14575        
  20             50             0.014          0.03438        4.4444         7.24855        4.5385         -0.8112        -1.45315       9.05335        
  3              65             0.002          0.0282225      8.8919         2.8625         4.5653         4.7115         -0             7.4143         
  3              65             0.0038         0.02211        9.2364         1.54054        5.19075        2.7462         -0.11          6.13975        
  3              65             0.0073         0.0182175      9.945          1.15505        5.28845        0.933          -0.38265       5.66075        
  3              65             0.014          0.014805       11.266         1.53329        7.827          -1.0739        -0.4531        8.08           
  5              65             0.002          0.0342075      8.0922         1.0494         5.56605        4.54605        -0             7.33395        
  5              65             0.0038         0.0307425      7.3386         0.720935       3.0623         2.8153         -0.1283        4.23275        
  5              65             0.0073         0.0294675      7.531          1.11011        3.22885        0.9799         0.53665        3.81775        
  5              65             0.014          0.0257925      8.1963         1.8957         1.5957         -0.94615       0.36303        2.76245        
  8              65             0.0038         0.0324225      5.1348         0.77003        1.3891         2.86295        -0.14055       3.28475        
  8              65             0.0073         0.028995       5.2678         1.8124         3.4718         0.9727         -0.04351       4.3456         
  8              65             0.014          0.0273525      5.6414         1.6928         2.7532         -0.8936        -0.144         3.4138         
  13             65             0.0073         0.03036        4.7626         2.1937         3.81515        1.08915        -0.0866        4.54545        
  13             65             0.014          0.029655       5.1638         3.2555         3.4906         -0.86355       0.27006        4.91905        
  20             65             0.014          0.0339225      4.9688         3.09495        4.1662         -0.82035       -0.52915       5.8479         
  3              85             0.002          0.018795       15.68          4.65215        8.5748         4.48705        -0             11.0135        
  3              85             0.0038         0.0158325      13.374         1.46595        11.1489        2.753          -0             11.8663        
  3              85             0.0073         0.0165         13.1           0.854185       7.1254         0.9223         0.68495        7.31815        
  3              85             0.014          0.01317        14.912         2.1375         4.46425        -1.05685       0.89285        5.467          
  5              85             0.002          0.032895       13.964         1.05975        3.36715        4.2301         -0             6.21295        
  5              85             0.0038         0.02427        9.9417         0.7414         4.91065        2.83905        -0.05865       5.9178         
  5              85             0.0073         0.022515       10.522         0.8968         4.2493         0.94575        -0.84095       4.61355        
  5              85             0.014          0.022365       10.469         1.00655        1.387          -1.00725       -1.3842        2.8672         
  8              85             0.0038         0.0321         6.4985         0.856135       2.99695        2.7898         -0.204805      4.229          
  8              85             0.0073         0.0297825      6.3783         1.8679         4.35975        0.91465        0.342215       4.84765        
  8              85             0.014          0.0260175      6.7511         5.522          3.4704         -1.0099        -0.6906        6.75985        
  13             85             0.0073         0.0303975      5.5526         2.49895        2.81935        1.0544         0.3154         4.03405        
  13             85             0.014          0.0301425      5.9227         1.59966        3.96375        -0.8883        -0.33025       4.4414         
  20             85             0.014          0.02991        5.975          5.13785        5.14255        -0.88145       -1.2369        7.7106         
  3              110            0.0038         0.01797        15.524         1.62235        9.28           2.8077         -0             10.0376        
  3              110            0.0073         0.0137775      15.703         1.15335        3.88755        0.944          -0             4.24605        
  3              110            0.014          0.0105675      18.111         1.6669         8.1132         -1.05635       0.1879         8.41025        
  5              110            0.0038         0.02367        11.886         0.52665        7.5296         2.77135        -0.0935        8.064          
  5              110            0.0073         0.0204975      11.963         1.53485        6.6394         0.90415        -0             6.89715        
  5              110            0.014          0.020655       11.722         2.6322         1.28505        -1.09345       -1.50375       3.6129         
  8              110            0.0038         0.0334425      7.6251         1.68085        1.0843         2.64935        0.45786        3.5434         
  8              110            0.0073         0.0286575      7.1556         0.82635        4.16135        0.9111         0.25247        4.6323         
  8              110            0.014          0.0265125      7.3195         2.83378        5.7689         -1.0157        -0.617         6.9873         
  13             110            0.0073         0.0303075      6.2088         1.41385        3.0495         0.9528         -0.50555       3.613          
  13             110            0.014          0.02628        6.4377         1.35315        3.8108         -0.9121        -1.04325       4.39495        
  20             110            0.014          0.0284325      6.3687         1.7986         2.0551         -0.9152        -0.555         3.09945        
  3              140            0.0038         0.014595       21.878         0.8566         12.7182        2.65           -0             13.0267        
  3              140            0.0073         0.01122        23.118         2.7282         7.7596         0.92755        -0             8.82355        
  3              140            0.014          0.00909        27.024         1.3266         12.5           -1.0428        -0             12.6651        
  5              140            0.0038         0.01881        17.821         2.36915        10.752         2.6143         0.1961         11.563         
  5              140            0.0073         0.01476        17.988         1.71835        7.693          0.7992         0.187          9.2732         
  5              140            0.014          0.0155175      16.68          2.43225        5.255          -1.04155       1.2068         6.25905        
  8              140            0.0038         0.034935       12.11          1.15455        7.7402         2.3332         -0             8.17945        
  8              140            0.0073         0.028005       9.4474         0.6294         4.1856         0.8913         -0.36636       4.57955        
  8              140            0.014          0.0238125      9.8678         2.89456        4.3323         -1.10535       -0.364925      5.6693         
  13             140            0.0073         0.0301575      7.9441         1.43836        3.1816         0.84725        -0.8532        3.78015        
  13             140            0.014          0.0270975      7.7154         2.90111        2.3077         -0.95445       -0.058865      4.8713         
  20             140            0.014          0.028785       7.7212         7.52565        2.40095        -1.0052        -0.92          8.2075         
  3              185            0.0038         0.013725       41.847         3.49375        30.833         2.2008         -0             31.2295        
  3              185            0.0073         0.010125       41.406         -0             7.143          0.62175        -0             7.44429        
  3              185            0.014          0.013605       33.174         6.2322         4.16665        -1             -0             8.0484         
  5              185            0.0038         0.0110025      39.636         4.6345         23.69          2.1946         -0             25.3578        
  5              185            0.0073         0.0107475      27.238         2.1316         8.0474         0.83035        -0             8.44385        
  5              185            0.014          0.0113475      26.735         3.242          10.6694        -1.0664        -0             11.798         
  8              185            0.0073         0.0206775      14.255         2.3022         7.4868         0.83045        -0.65195       7.99785        
  8              185            0.014          0.0185625      13.846         2.62265        4.56015        -1.08545       -1.07185       5.75755        
  13             185            0.0073         0.0314025      10.972         3.24925        3.72995        0.6171         0.247765       5.4096         
  13             185            0.014          0.02343        10.202         1.01585        6.6758         -1.0237        0.50805        6.8822         
  20             185            0.014          0.03219        9.4926         7.57885        6.8            -1.07355       -0.62455       10.3565        
  3              255            0.0073         0.00606        53.857         2.09075        -0             0.56025        -0             2.41336        
  3              255            0.014          0.0037575      61.337         5.364          16.6665        -1.22125       -0             18.1638        
  5              255            0.0073         0.009525       35.33          4.4997         13.6085        0.6997         -0             14.6848        
  5              255            0.014          0.0081825      35.389         3.74675        22.222         -1.14185       0.8579         22.6855        
  8              255            0.0073         0.01698        20.086         3.3444         13.8245        0.59835        -0.2316        14.289         
  8              255            0.014          0.0232875      15.412         2.8908         6.69455        -1.1666        -0.5066        7.4235         
  13             255            0.014          0.0237825      11.87          2.77075        2.7942         -1.15625       0.8934         5.3611         
  20             255            0.014          0.025245       12.142         6.25125        8.22535        -1.27485       -0.87435       10.6804        
