*#--> Parameters
*#$Columns 'MX,Q2,xpom,F2D3,stat,unc_sys,Escale,p_diss,MC_xpom,MC_t,systot'
*#$Name 'ZEUS-LPS 2009'
*#$Reference 'ZEUS Collaboration, Nucl. Phys. B 816 (2009) 1'
*#$Version 6.0
*#$Value_Name 'F2D3'
*#$Vars_Names 'xpom,Q2,MX'
*#$Error_Name 'stat'
*#$TotSys_Name 'systot'
*#$NormError 0.09
*#$AsymmErrors 0
*#$RelativeErrors 0.01
*#$Nuncorr 1
*#$Ncorr 4
*#$ECM^2 101200.0
*#--- end-of-header
*# MX             Q2             xpom           F2D3           stat           unc_sys        Escale         p_diss         MC_xpom        MC_t           systot       
*# :1             :2             :3             :4             :5             :6             :7             :8             :9             :10            :11          
&Data
   Name = 'ZEUS-LPS 2009'
   Reaction  = 'DDIS'

   NDATA = 58
   NColumn = 11


  !JT  NColumn = 10	
  !ColumnType = 3*'Bin','Sigma',6*'Error','Dummy'
  ColumnType = 3*'Bin','Sigma',7*'Error'	
  ! ColumnName = 'MX', 'Q2', 'xpom', 'F2D3', 'stat', 'uncor', 'Escale', 'p_diss', 'MC_xpom', 'MC_t', 'systot'
  ! ColumnName = 'MX', 'Q2', 'xpom', 'F2D3', 'stat', 'uncor', 5*'ignore'
   ColumnName = 'MX', 'Q2', 'xpom', 'F2D3', 'stat', 'uncor', 'ZEUS-DIFF_2009_Escale', 'ZEUS-LPS_2009_p_diss', 'ZEUS-LPS_2009_MC_xpom', 'ZEUS-LPS_2009_MC_t', 'ignore'

   NInfo   = 1
   DataInfo = 318.1195  
   CInfo    = 'sqrt(S)'
   
   IndexDataset = 55

   TheoryInfoFile = ' '

   Percent   = True, True, True, True, True, True, True
&End
  11             2.5            0.03           0.01579        14.946         10.0333        1.00835        0.82331        0.854975       4.08485        11.1147        
  11             2.5            0.05           0.02444        18.535         8.5395         2.9052         1.4321         0.26596        5.09415        11.0678        
  11             2.5            0.07           0.02289        16.47          8.1227         3.63715        2.097          0.04369        6.4657         11.2496        
  19             2.5            0.03           0.02034        16.077         9.7957         1.391          0.83579        2.01575        3.26945        10.9145        
  19             2.5            0.05           0.01902        18.139         3.1966         6.3211         1.4721         0.70978        5.70455        9.96295        
  19             2.5            0.07           0.02721        13.635         10.6952        2.81245        2.1316         0.128625       5.56785        13.0465        
  19             2.5            0.09           0.02812        14.438         6.37405        4.03608        2.7027         0.03556        1.5825         9.97535        
  32             2.5            0.03           0.01987        16.155         8.7353         6.61205        0.85556        1.40915        1.50981        11.7767        
  32             2.5            0.05           0.02049        18.887         5.81403        2.73305        1.4641         0.56125        3.66035        8.80925        
  32             2.5            0.07           0.02899        14.005         6.93435        4.03834        2.0697         0.241465       2.6906         9.15835        
  32             2.5            0.09           0.02282        14.11          9.65935        4.0053         2.6731         0.15337        1.92815        10.9775        
  11             3.9            0.03           0.01986        13.142         3.44215        2.32725        0.80564        1.0071         2.7946         5.6395         
  11             3.9            0.05           0.01725        15.42          8.31295        5.54655        1.5072         0.46377        4.5797         11.5362        
  11             3.9            0.07           0.02268        13.933         4.9495         2.22665        2.0723         -0             3.0203         6.746          
  19             3.9            0.03           0.01924        14.189         6.99405        3.45025        0.8316         1.0655         2.9106         9.38155        
  19             3.9            0.05           0.02435        16.715         8.8563         2.57           1.4784         0.308005       5.462          11.4168        
  19             3.9            0.07           0.02771        11.909         4.51585        1.67135        2.0931         0.07218        2.92315        6.1169         
